id,user,text,date,bueno,malo,grosero,amable,cortes,descortés,agresivo,pasivo,neutral
1529656737644560384,sergio_fajardo,"Tal y como lo hicimos en Medellín y Antioquia, desarrollaremos un modelo educativo para acompañar a los gobiernos locales en la gestión de recursos para la inversión en infraestructura. La cultura ciudadana debe será un eje crucial en la educación vial para todas las personas.",26-05-2022,0.04363245889544487,0.010186453349888325,0.03255738317966461,0.06637803465127945,0.048940688371658325,0.036471836268901825,0.016200553625822067,0.21953722834587097,0.5260953307151794
1529656735983624193,sergio_fajardo,"La seguridad vial es un tema del que se habla poco, pero que pone en riesgo la vida de muchas personas. Es imperativo que los peatones, ciclistas, motociclistas ,y cada persona que utilice la infraestructura vial, esté seguro y protegido en la vía. Vamos a trabajar por esto.",26-05-2022,0.02056092955172062,0.005395714659243822,0.08009105175733566,0.17363281548023224,0.005118372850120068,0.03645025193691254,0.008837306872010231,0.5226898193359375,0.14722374081611633
1529656731311419392,sergio_fajardo,"Las muertes, accidentes y lesiones en siniestros viales nos preocupan. Los 4.500 motociclistas que mueren al año por accidentes viales no pueden seguir siendo “cifras paisaje” que no llaman a la acción inmediata. Colombia cambiará cuando todos quepamos en las vías. 👇🧵 ",26-05-2022,0.03883834928274155,0.14490114152431488,0.08861872553825378,0.022699708119034767,0.006728425156325102,0.2796701192855835,0.09532341361045837,0.2633042633533478,0.05991585552692413
1529644461042585602,sergio_fajardo,@ManuelMuriT @Edwin_MoraGomez 💪,26-05-2022,0.10239529609680176,0.006023851688951254,0.026411250233650208,0.11533103883266449,0.1389254778623581,0.052160367369651794,0.04204608127474785,0.28172215819358826,0.23498447239398956
1529639277298081797,sergio_fajardo,"@JenniferPedraz Jennifer, entiendo todo lo que dices, yo también lo he sentido. Pero hay dos cosas que me llenan de esperanza, ver tu energía, dedicación y coherencia, y la de miles de jóvenes que como tú han decidido hacer política de la buena. GRACIAS💚💜",26-05-2022,0.20005790889263153,0.0007667929166927934,0.0013994607143104076,0.7727363109588623,0.0009413387160748243,0.0011762125650420785,0.0008591303485445678,0.004752598702907562,0.017310205847024918
1529617426744233987,sergio_fajardo,@ElHectorHH @leocharrisg @dignidad_col @JERobledo 😍 las fotos que llenan de esperanza.,26-05-2022,0.32974618673324585,0.0010434547439217567,0.0024961635936051607,0.6303033232688904,0.0014033264014869928,0.008254129439592361,0.0009534638375043869,0.016061456874012947,0.009738552384078503
1529604606245863425,sergio_fajardo,@_ajaytuque Van a salir bien,25-05-2022,0.13562190532684326,0.0024768018629401922,0.021756881847977638,0.2014736384153366,0.2840670049190521,0.03924186900258064,0.010496634058654308,0.12830187380313873,0.1765633225440979
1529604502600486913,sergio_fajardo,@BullNene @EliCrH Tenga la esperanza intacta porque el domingo damos la sorpresa! 💚💪 ,25-05-2022,0.018486760556697845,0.004936055280268192,0.027026012539863586,0.44610708951950073,0.007898394018411636,0.182063028216362,0.026735488325357437,0.16756384074687958,0.11918335407972336
1529604124668575745,sergio_fajardo,@linamariaarango Por eso la política de la esperanza dónde los aliados son los ciudadanos es el camino 💚💪,25-05-2022,0.014635235071182251,0.0033527479972690344,0.030072420835494995,0.685203492641449,0.0037113602738827467,0.02635745145380497,0.0062737539410591125,0.04687622934579849,0.18351735174655914
1529596612644855809,sergio_fajardo,"Qué felicidad encontrarme a Fabio Parra, gloria del ciclismo colombiano. Deportistas como él abrieron el camino a los campeones que hoy tenemos compitiendo en el mundo. 🚴🏼🇨🇴 ",25-05-2022,0.6669934391975403,0.0008051729528233409,0.0014879523077979684,0.3058081567287445,0.002560208085924387,0.0016229256289079785,0.0017369430279359221,0.010925865732133389,0.008059302344918251
1529589179100737536,sergio_fajardo,"@sergiourregoorg A ustedes! Que no nos dé pena hablar de salud mental y más si afecta a nuestras niñas, niños y jóvenes. Podemos hacerlo. Un abrazo.",25-05-2022,0.0015341629041358829,0.0007302869926206768,0.0021070181392133236,0.9618722796440125,0.00220942753367126,0.0032788484822958708,0.0011286077788099647,0.007930761203169823,0.019208591431379318
1529587935292661762,sergio_fajardo,"Ya estamos en Unicentro, faltan cuatro días para cambiar con decencia y principios el rumbo de Colombia. Apóyennos! ",25-05-2022,0.01874641701579094,0.012059061788022518,0.028061755001544952,0.3748464584350586,0.037874311208724976,0.0971451848745346,0.04543304070830345,0.1808505356311798,0.20498321950435638
1529576694188843008,sergio_fajardo,Vamos a impulsar el entendimiento del tema y apoyaremos el acceso a los servicios de salud mental para todas las personas. La salud mental dejará de ser un asunto de una minoría privilegiada. Gracias @sergiourregoorg por hacernos esta pregunta. (7/7),25-05-2022,0.018142037093639374,0.0063636223785579205,0.02136620320379734,0.3014601469039917,0.02696814201772213,0.03584697097539902,0.010393382981419563,0.20647965371608734,0.3729797601699829
1529576692515319811,sergio_fajardo,"También tenemos que luchar contra el estigma alrededor del tema. Vamos a concentrarnos en grupos con problemas de salud mental altos como estudiantes, profesoras, personal de la salud y personas mayores. (6/7)",25-05-2022,0.031404439359903336,0.031028805300593376,0.10060156136751175,0.05096612498164177,0.09533174335956573,0.45447346568107605,0.03772084414958954,0.10540328919887543,0.09306969493627548
1529576690913099776,sergio_fajardo,"Los grandes retos de la salud mental en Colombia están en abordar la depresión y ansiedad. Esta es la siguiente gran pandemia que enfrentaremos. Tenemos que reconocer el problema, hablar y poner las enfermedades mentales en el centro de la conversación nacional. (5/7)",25-05-2022,0.010710985399782658,0.02325037680566311,0.1033344641327858,0.0314771942794323,0.013926342129707336,0.2696531414985657,0.009010568261146545,0.1263745129108429,0.4122624397277832
1529576689138864128,sergio_fajardo,Todo lo anterior con efectos que serán permanentes sobre su salud mental. Esto sin hablar de las cargas mentales que asumieron las y los profesionales de salud durante la crisis sanitaria. (4/7),25-05-2022,0.0626710057258606,0.1368144154548645,0.188667893409729,0.016240807250142097,0.12996932864189148,0.20186792314052582,0.030102526769042015,0.11801882833242416,0.11564735323190689
1529576687645736962,sergio_fajardo,En los últimos años el sistema de salud ha registrado un aumento del 67% en consultas por trastornos mentales y de comportamiento. Las denuncias de violencia doméstica contra mujeres aumentaron en porcentajes exorbitantes durante la pandemia. (3/7),25-05-2022,0.018432537093758583,0.0067320275120437145,0.05899810791015625,0.007337797898799181,0.006348617374897003,0.08973506093025208,0.13519297540187836,0.6014228463172913,0.07579997181892395
