id,user,text,date,bueno,malo,grosero,amable,cortes,descortés,agresivo,pasivo,neutral
1584954192485298176,ingrodolfohdez,"Cada día en la vida trae decisiones, hoy le digo adiós a este paso por el Senado.

Le dejo a los colombianos un arma letal contra la corrupción, mi Proyecto de Ley “Reforma a Ley 80” Defiéndanlo con el alma. 🙏🏽🇨🇴

¡Mil gracias!",25-10-2022,0.01061975210905075,0.0032757616136223078,0.004826047457754612,0.8739171028137207,0.012110132724046707,0.009366235695779324,0.03648160398006439,0.021486006677150726,0.027917401865124702
1583844429969793024,ingrodolfohdez,"Mi reforma a la Ley 80 plantea que la plata hay que quitársela a la corrupción, no sacársela del bolsillo a la gente que ya no tiene. ✊🏼🇨🇴 ",22-10-2022,0.00864973571151495,0.008676711469888687,0.035696469247341156,0.013816207647323608,0.014758381992578506,0.47775033116340637,0.31193965673446655,0.05534406006336212,0.07336843758821487
1583844418716434432,ingrodolfohdez,"Hace 10 días le entregué al Presidente Petro un documento valioso para el país, sintetiza una reforma política y una reforma tributaria en uno, sin más impuestos, sin atacar el sector productivo, sin afectar al pueblo.🧵⤵️

#MarchaNacional #ReformaTributaria",22-10-2022,0.011387030594050884,0.0019402524922043085,0.011008831672370434,0.1876705437898636,0.010319328866899014,0.01875503547489643,0.00360820721834898,0.2977190911769867,0.4575916826725006
1579993188080955392,ingrodolfohdez,"Otro de los temas que tocamos y que me preocupa es el aislamiento de Santander en infraestructura vial. 
No tenemos una conexión eficiente ni con el centro del país ni con Cúcuta. 

¿Así como vamos a responder de la reapertura fronteriza con Venezuela?",12-10-2022,0.01906910166144371,0.07933171838521957,0.06873355805873871,0.026408588513731956,0.08015518635511398,0.18698374927043915,0.060560885816812515,0.2628820836544037,0.21587514877319336
1579993186533265409,ingrodolfohdez,"Hoy sostuve una reunión con el presidente, para manifestarle mi gran preocupación sobre lo que está pasando en temas económicos y empleabilidad en el país: Alza del dólar, devaluación, corrupción, combustibles… Preocupaciones que tienen millones de colombianos. 🧵⤵️",12-10-2022,0.013282805681228638,0.05374690145254135,0.11648431420326233,0.02356012910604477,0.027892939746379852,0.1730722337961197,0.09264837205410004,0.2690022885799408,0.23031005263328552
1578556567313559554,ingrodolfohdez,"Aprovechando la posibilidad que tengo como Senador, propongo ajustar la Ley 80, la cual está permitiendo que se roben la plata de los colombianos, con esta reforma se eliminaría tanta corrupción en medio de las contrataciones pública. 📜🖋️ #ProyectoDeLey

",08-10-2022,0.014853219501674175,0.061764903366565704,0.02172764390707016,0.038059670478105545,0.013510595075786114,0.0651153177022934,0.05834429711103439,0.5064128637313843,0.22021141648292542
1577343924351516688,ingrodolfohdez,"Ya fue radicado el #ProyectoDeLey “Reforma a Ley 80” en la @SecreSenado para que inicie su trámite constitucional, y lograr sacar de una buena vez, a esos pícaros corruptos de los contratos estatales. 🖋️🇨🇴

Un agradecimiento a los 24 congresistas que me acompañaron con la firma. ",04-10-2022,0.0071137142367661,0.007038473151624203,0.018020011484622955,0.720406711101532,0.01856594905257225,0.08559246361255646,0.026118354871869087,0.09363231807947159,0.023512013256549835
1577103924581892096,ingrodolfohdez,"Mañana radicaré un #ProyectoDeLey ante el @SenadoGovCo llamado #ReformaALey80 con el cual pretendo lograr que los corruptos no se roben ni un centavo más por medio de los contratos con el estado. 📜🖋️

🕙 10:00 am
🏛️ Secretaría G. del Senado

 #Congreso #Senado #Corrupción ",04-10-2022,0.006710924208164215,0.01079284492880106,0.049227651208639145,0.04178490489721298,0.16972360014915466,0.20714053511619568,0.08953530341386795,0.27967920899391174,0.14540503919124603
1576919427626729474,ingrodolfohdez,"#AusteridadEs No gastar más plata de la que entra, y mucho menos en pendejadas. ",03-10-2022,0.0020250636152923107,0.0010147684952244163,0.006654246244579554,0.2235369235277176,0.001746608060784638,0.08314196020364761,0.0024385086726397276,0.1624925583600998,0.5169493556022644
1575828907177086977,ingrodolfohdez,"#UnDespilfarroEs destinar la plata del trabajo de los colombianos en burocracia, viajes en primera clase y hoteles de lujo.",30-09-2022,0.0005469010793603957,0.013817766681313515,0.0333564467728138,0.001155749661847949,0.001065304153598845,0.5299031734466553,0.4030669927597046,0.008770838379859924,0.008316860534250736
1575556607605211137,ingrodolfohdez,🧵⤵️ ,29-09-2022,0.004972177091985941,0.030026273801922798,0.042029961943626404,0.05332791060209274,0.007875627838075161,0.3727436065673828,0.11722637712955475,0.2188168168067932,0.152981236577034
1575556605214486528,ingrodolfohdez,🧵⤵️ ,29-09-2022,0.004972177091985941,0.030026273801922798,0.042029961943626404,0.05332791060209274,0.007875627838075161,0.3727436065673828,0.11722637712955475,0.2188168168067932,0.152981236577034
1575556602802757632,ingrodolfohdez,🧵⤵️ ,29-09-2022,0.004972177091985941,0.030026273801922798,0.042029961943626404,0.05332791060209274,0.007875627838075161,0.3727436065673828,0.11722637712955475,0.2188168168067932,0.152981236577034
1575556601007972352,ingrodolfohdez,#UnaPayasadaEs lo que está hablando el alcalde de Bucaramanga.🚨 ¡Yo si tengo las pruebas de lo que usted hizo con el contrato! ¡Y ya radiqué la denuncia! 🧵⤵️ ,29-09-2022,0.0011196318082511425,0.06967219710350037,0.0328790582716465,0.0012272566091269255,0.0014342839131131768,0.13082996010780334,0.7488420009613037,0.010824359953403473,0.0031712397467345
