,user,text,date
27,petrogustavo,El gobierno nacional no ha tomado decision alguna sobre tarifas del SOAT y esta no se tomará sin el Presidente.,Wed Oct 12 17:05:35 +0000 2022
28,petrogustavo,"Ha sido aprobado como ley el tratado internacional de Escazú, que busca proteger el medio ambiente y las y los ambientalistas.

Felicitaciones al Congreso y a la sociedad colombiana.",Tue Oct 11 01:42:30 +0000 2022
29,petrogustavo,"Uribia, Guajira. En medio del desastre. https://t.co/BUQbxmgzj2",Mon Oct 10 22:20:54 +0000 2022
30,petrogustavo,"Hemos llegado a Uribia, Norte de la Guajira. Zona de desastre. https://t.co/1MIR8kvicu",Mon Oct 10 19:07:05 +0000 2022
31,petrogustavo,"Le agradezco al Fiscal General de la Nación que reconstruya el inventario de bienes en extinción de dominio que se le entregó a la Direccion Nacional de Estupefacientes, hoy SAE.

Podemos estar ante uno de los peores hechos de corrupción de la historia.",Mon Oct 10 13:13:38 +0000 2022
32,petrogustavo,San Andres. https://t.co/obh3d57o3c,Sun Oct 09 21:32:48 +0000 2022
33,petrogustavo,"Estoy San Andres Islas, evaluó daños y sobre todo el sistema de prevención y resiliencia de la Isla.",Sun Oct 09 19:16:00 +0000 2022
34,petrogustavo,"Ayer fue el dia del veterano. Sentí mucha emoción cuando condecoré a los resistentes de la Vida. Aquí con excombatientes en Corea.

Hay que hacer cumplir la ley del veterano y ampliar la agenda de beneficios sociales para la base de la Fuerza pública. https://t.co/oKhUAtnNNc",Sun Oct 09 14:13:30 +0000 2022
35,petrogustavo,"El paso del huracán por San Andrés dejo daños leves. Dos lesionados, dos viviendas destruidas, 101 averiadas. Su paso por Providencia fue más leve.

Apenas se restablezcan las operaciones aéreas llegarán las ayudas.",Sun Oct 09 13:07:23 +0000 2022
36,petrogustavo,"Esta foto en mi opinión hará historia.

Es el pacto entre Fedegan y el gobierno del cambio. Garantizar tres millones de hectáreas que se comprarán, de máxima fertilidad con destino al campesinado.

El pacto social y la paz son posibles. https://t.co/JlJNrH8WxG",Sat Oct 08 23:53:03 +0000 2022
37,petrogustavo,"La Casa Blanca da un paso fundamental para cambiar la visión de la lucha contra las drogas.

El consumidor de marihuana no será tratado como delincuente. https://t.co/SKAsMEnDsg",Sat Oct 08 19:54:08 +0000 2022
38,petrogustavo,"Estamos en Alerta máxima. Es altamente probable que tormenta Julia pase a Huracán y llegue a San Andrés entre 7 y 9 de la noche.

PMU listo desde las 4 am. Toda la infraestructura hotelera debe abrir espacio para refugios a poblacion vulnerable.",Sat Oct 08 14:26:15 +0000 2022
39,petrogustavo,Los Diálogos Regionales Vinculantes no paran. Pronto llegaremos a tu región. #ColombiaTienesLaPalabra https://t.co/lTCnP8VcqW,Fri Oct 07 18:44:44 +0000 2022
40,petrogustavo,"Mantenemos la vigilancia por posibilidad de huracán para las islas de San Andrés, Providencia y Santa Catalina. La @UNGRD ya está desplegando la instalación de refugios y atendiendo de primera mano esta situación.",Fri Oct 07 13:53:00 +0000 2022
41,petrogustavo,Un acuerdo histórico. https://t.co/ZFG5xQ9Qiz,Thu Oct 06 22:52:56 +0000 2022
42,petrogustavo,"Avanzar hacia un modelo de desarrollo sostenible y crear un sistema justo de tributación, donde los que más tienen sean los que más tributen, son los objetivos de la reforma que presentamos. Agradezco a las Comisiones Económicas por su aprobación en primer debate.",Thu Oct 06 22:47:01 +0000 2022
43,petrogustavo,"El interés del gobierno es consolidar una política fiscal sostenible, fundamentada en ingresos corrientes y en la reducción de la dependencia de la deuda. La reforma tributaria es importante en su finalidad de equidad y como factor anticíclico en la recesión mundial venidera.",Thu Oct 06 16:09:33 +0000 2022
44,petrogustavo,"Estimada Cristina, la independencia del Banco de la República frente a mi, no significa que la sociedad, ni que como Presidente podamos cuestionar  analizar y debatir públicamente sus decisiones y las consecuencias de ellas. https://t.co/QiSlJwTs1q",Wed Oct 05 14:53:44 +0000 2022
45,petrogustavo,Buscaremos fortalecer la banca pública y aumentar la competencia en el sector financiero para lograr tasas de interés bajas en el sector productor de alimentos y la economía popular urbana en proceso de industrialización.,Wed Oct 05 13:38:44 +0000 2022
46,petrogustavo,"El gobierno profundizará su política anti inflacionaria con medidas estructurales. La reforma tributaria a grandes fortunas, el subsidio a fertilizantes, la reforma agraria, la alimentación en barrios pobres, y el cambio de la formula tarifaria de energía.",Wed Oct 05 13:38:43 +0000 2022
