,user,text,date
40,petrogustavo,"Mantenemos la vigilancia por posibilidad de huracán para las islas de San Andrés, Providencia y Santa Catalina. La @UNGRD ya está desplegando la instalación de refugios y atendiendo de primera mano esta situación.",2022-10-07 13:53:00+00:00
41,petrogustavo,Un acuerdo histórico. https://t.co/ZFG5xQ9Qiz,2022-10-06 22:52:56+00:00
42,petrogustavo,"Avanzar hacia un modelo de desarrollo sostenible y crear un sistema justo de tributación, donde los que más tienen sean los que más tributen, son los objetivos de la reforma que presentamos. Agradezco a las Comisiones Económicas por su aprobación en primer debate.",2022-10-06 22:47:01+00:00
43,petrogustavo,"El interés del gobierno es consolidar una política fiscal sostenible, fundamentada en ingresos corrientes y en la reducción de la dependencia de la deuda. La reforma tributaria es importante en su finalidad de equidad y como factor anticíclico en la recesión mundial venidera.",2022-10-06 16:09:33+00:00
44,petrogustavo,"Estimada Cristina, la independencia del Banco de la República frente a mi, no significa que la sociedad, ni que como Presidente podamos cuestionar  analizar y debatir públicamente sus decisiones y las consecuencias de ellas. https://t.co/QiSlJwTs1q",2022-10-05 14:53:44+00:00
45,petrogustavo,Buscaremos fortalecer la banca pública y aumentar la competencia en el sector financiero para lograr tasas de interés bajas en el sector productor de alimentos y la economía popular urbana en proceso de industrialización.,2022-10-05 13:38:44+00:00
46,petrogustavo,"El gobierno profundizará su política anti inflacionaria con medidas estructurales. La reforma tributaria a grandes fortunas, el subsidio a fertilizantes, la reforma agraria, la alimentación en barrios pobres, y el cambio de la formula tarifaria de energía.",2022-10-05 13:38:43+00:00
47,petrogustavo,La Corte constitucional ordenó al Banco de la República ajustar sus decisiones al crecimiento de la economía y el empleo. El ascenso de la tasa de interés va contra el crecimiento económico y el empleo de los colombianos.,2022-10-05 13:38:43+00:00
48,petrogustavo,"La intensión real de subir los intereses internos, en contra de nuestra propuesta, tiene que ver es con evitar salida de capitales por el ascenso de la tasa de interés de los EEUU. Se podía evitar con un impuesto transitorio de remesas a capitales golondrinas.",2022-10-05 13:38:43+00:00
49,petrogustavo,"El ascenso de la tasa de interés interna, a la que se opuso el ministro de hacienda, pero contó con el respaldo de la totalidad de la junta directiva de Banco de la República solo trasladará la recesión mundial a la economía colombiana.",2022-10-05 13:38:42+00:00
